,Unnamed: 0,Unnamed: 0.1,URL,address,signal,lat,lng
58,58,58,https://www.tripadvisor.com/Attraction_Review-g60745-d19378293-Reviews-Primark-Boston_Massachusetts.html,"10 Summer St, Boston, MA 02110-1291",finish,42.3554872,-71.05988889999999
59,59,59,https://www.tripadvisor.com/Attraction_Review-g60745-d19117309-Reviews-City_Convenience-Boston_Massachusetts.html,"23 Beacon St, Boston, MA 02108-2819",finish,42.358092,-71.0625767
60,60,60,https://www.tripadvisor.com/Attraction_Review-g60745-d548125-Reviews-Nielsen_Gallery-Boston_Massachusetts.html,"179 Newbury St, Boston, MA 02116-2812",finish,42.3506497,-71.0794785
61,61,61,https://www.tripadvisor.com/Attraction_Review-g60745-d2334408-Reviews-Bead_Fiber-Boston_Massachusetts.html,"460 Harrison Ave, Boston, MA 02118-2585",finish,42.3422429,-71.0642158
62,62,62,https://www.tripadvisor.com/Attraction_Review-g60745-d606085-Reviews-The_Games_People_Play-Boston_Massachusetts.html,"1100 Massachusetts Ave, Boston, MA 02125-1606",finish,42.3264764,-71.06511119999999
63,63,63,https://www.tripadvisor.com/Attraction_Review-g60745-d548166-Reviews-Anne_Fontaine-Boston_Massachusetts.html,"318 Boylston St, Boston, MA 02116-3917",finish,42.3518632,-71.0703031
64,64,64,https://www.tripadvisor.com/Attraction_Review-g60745-d104877-Reviews-Alan_Bilzerian-Boston_Massachusetts.html,"34 Newbury Street Newbury and Berkeley, Boston, MA 02116-3201",finish,42.3520868,-71.07273649999999
65,65,65,https://www.tripadvisor.com/Attraction_Review-g60745-d548165-Reviews-Giorgio_Armani-Boston_Massachusetts.html,"22 Newbury St, Boston, MA 02116-3201",finish,42.35217979999999,-71.0723549
66,66,66,https://www.tripadvisor.com/Attraction_Review-g60745-d548161-Reviews-Ralph_Lauren-Boston_Massachusetts.html,"93-95 Newbury St., Boston, MA 02116-3007",finish,42.3518344,-71.07511769999999
67,67,67,https://www.tripadvisor.com/Attraction_Review-g60745-d8620932-Reviews-Ritual_Arts-Boston_Massachusetts.html,"153 Harvard Ave Allston, Boston, MA 02134-2702",finish,42.3516881,-71.1318668
